clip_id,ground_truth,output,latency,num_downsampled_frames,num_frames
v_MilitaryParade_g07_c03,MilitaryParade,MilitaryParade,1.1547222137451172,5,143
v_MilitaryParade_g07_c04,MilitaryParade,MilitaryParade,1.144684076309204,6,156
v_MilitaryParade_g07_c05,MilitaryParade,MilitaryParade,1.154905080795288,5,148
v_MilitaryParade_g07_c06,MilitaryParade,MilitaryParade,1.148026943206787,5,140
v_Mixing_g01_c01,Mixing,Mixing,0.9036412239074707,4,105
v_Mixing_g01_c02,Mixing,Mixing,1.1014759540557861,5,126
v_Mixing_g01_c03,Mixing,Mixing,1.1118011474609375,5,142
v_Mixing_g01_c04,Mixing,Mixing,1.1070079803466797,5,121
v_Mixing_g01_c05,Mixing,Mixing,0.8831160068511963,4,110
v_Mixing_g01_c06,Mixing,Mixing,1.1105492115020752,6,158
v_Mixing_g01_c07,Mixing,Mixing,1.1066968441009521,5,124
v_Mixing_g02_c01,Mixing,Mixing,0.8916361331939697,4,103
v_Mixing_g02_c02,Mixing,Mixing,0.8921170234680176,4,105
v_Mixing_g02_c03,Mixing,Mixing,1.107471227645874,6,165
v_Mixing_g02_c04,Mixing,Mixing,1.1089961528778076,6,165
v_Mixing_g02_c05,Mixing,Mixing,1.1126141548156738,5,148
v_Mixing_g02_c06,Mixing,Mixing,0.8866231441497803,4,108
v_Mixing_g03_c01,Mixing,Mixing,1.1106479167938232,6,159
v_Mixing_g03_c02,Mixing,Mixing,1.1095528602600098,5,128
v_Mixing_g03_c03,Mixing,Mixing,1.1134881973266602,5,135
v_Mixing_g03_c04,Mixing,Mixing,1.1131830215454102,5,134
v_Mixing_g03_c05,Mixing,Mixing,1.1080060005187988,5,121
v_Mixing_g03_c06,Mixing,Mixing,1.1108059883117676,5,133
v_Mixing_g03_c07,Mixing,Mixing,1.113997220993042,6,153
v_Mixing_g04_c01,Mixing,Mixing,1.1125297546386719,5,141
v_Mixing_g04_c02,Mixing,BlowDryHair,0.9615368843078613,4,104
v_Mixing_g04_c03,Mixing,Mixing,1.112441062927246,5,124
v_Mixing_g04_c04,Mixing,Mixing,0.8992588520050049,4,109
v_Mixing_g04_c05,Mixing,Mixing,0.8931601047515869,4,111
v_Mixing_g04_c06,Mixing,Mixing,1.1088030338287354,5,146
v_Mixing_g04_c07,Mixing,Mixing,1.1122288703918457,5,122
v_Mixing_g05_c01,Mixing,PizzaTossing,1.1744399070739746,5,126
v_Mixing_g05_c02,Mixing,BlowingCandles,0.9628660678863525,4,110
v_Mixing_g05_c03,Mixing,Mixing,1.112982988357544,5,124
v_Mixing_g05_c04,Mixing,Mixing,0.8880200386047363,4,118
v_Mixing_g05_c05,Mixing,Mixing,1.1138551235198975,5,130
v_Mixing_g05_c06,Mixing,PizzaTossing,1.1760890483856201,5,127
v_Mixing_g05_c07,Mixing,PlayingDhol,0.9198169708251953,4,110
v_Mixing_g06_c01,Mixing,Mixing,1.1249260902404785,5,139
v_Mixing_g06_c02,Mixing,Mixing,0.8881931304931641,4,103
v_Mixing_g06_c03,Mixing,Mixing,1.1077392101287842,5,121
v_Mixing_g06_c04,Mixing,Mixing,0.8926808834075928,4,107
v_Mixing_g06_c05,Mixing,CuttingInKitchen,1.1742510795593262,5,141
v_Mixing_g06_c06,Mixing,CuttingInKitchen,0.9666781425476074,4,107
v_Mixing_g07_c01,Mixing,Mixing,0.8983397483825684,4,115
v_Mixing_g07_c02,Mixing,Mixing,0.8869588375091553,4,101
v_Mixing_g07_c03,Mixing,Mixing,1.1165008544921875,5,129
v_Mixing_g07_c04,Mixing,Mixing,1.109518051147461,5,130
v_Mixing_g07_c05,Mixing,Mixing,1.109269142150879,5,130
v_MoppingFloor_g01_c01,MoppingFloor,JumpingJack,1.1460199356079102,6,160
v_MoppingFloor_g01_c02,MoppingFloor,JumpingJack,1.1471879482269287,6,160
v_MoppingFloor_g01_c03,MoppingFloor,MoppingFloor,1.1437640190124512,6,160
v_MoppingFloor_g01_c04,MoppingFloor,MoppingFloor,1.1437890529632568,5,137
v_MoppingFloor_g02_c01,MoppingFloor,MoppingFloor,1.1421968936920166,6,165
v_MoppingFloor_g02_c02,MoppingFloor,MoppingFloor,1.147575855255127,6,175
v_MoppingFloor_g02_c03,MoppingFloor,MoppingFloor,1.141206979751587,5,143
v_MoppingFloor_g02_c04,MoppingFloor,MoppingFloor,1.1441969871520996,5,137
v_MoppingFloor_g02_c05,MoppingFloor,Bowling,1.1096150875091553,6,158
v_MoppingFloor_g02_c06,MoppingFloor,Bowling,1.1096220016479492,5,134
v_MoppingFloor_g03_c01,MoppingFloor,MoppingFloor,0.9236490726470947,4,116
v_MoppingFloor_g03_c02,MoppingFloor,MoppingFloor,1.1388018131256104,6,167
v_MoppingFloor_g03_c03,MoppingFloor,MoppingFloor,1.1385531425476074,5,146
v_MoppingFloor_g03_c04,MoppingFloor,MoppingFloor,1.1404569149017334,5,125
v_MoppingFloor_g04_c01,MoppingFloor,MoppingFloor,1.6366848945617676,9,244
v_MoppingFloor_g04_c02,MoppingFloor,MoppingFloor,1.617370843887329,10,290
v_MoppingFloor_g04_c03,MoppingFloor,JumpingJack,1.9149649143218994,11,304
v_MoppingFloor_g04_c04,MoppingFloor,MoppingFloor,1.6241583824157715,10,299
v_MoppingFloor_g04_c05,MoppingFloor,MoppingFloor,1.6175870895385742,10,280
v_MoppingFloor_g04_c06,MoppingFloor,MoppingFloor,1.8911590576171875,11,306
v_MoppingFloor_g05_c01,MoppingFloor,MoppingFloor,1.6209449768066406,10,286
v_MoppingFloor_g05_c02,MoppingFloor,MoppingFloor,1.6386008262634277,10,290
v_MoppingFloor_g05_c03,MoppingFloor,MoppingFloor,1.8949322700500488,11,305
v_MoppingFloor_g05_c04,MoppingFloor,MoppingFloor,1.6269378662109375,10,293
v_MoppingFloor_g05_c05,MoppingFloor,BabyCrawling,1.418116807937622,7,183
v_MoppingFloor_g06_c01,MoppingFloor,GolfSwing,0.979053258895874,4,100
v_MoppingFloor_g06_c02,MoppingFloor,MoppingFloor,1.3763329982757568,8,225
v_MoppingFloor_g06_c03,MoppingFloor,JumpingJack,1.3686511516571045,8,223
v_MoppingFloor_g06_c04,MoppingFloor,MoppingFloor,1.158019781112671,5,123
v_MoppingFloor_g07_c01,MoppingFloor,BoxingPunchingBag,1.2551801204681396,6,158
v_MoppingFloor_g07_c02,MoppingFloor,MoppingFloor,1.1487302780151367,5,145
v_MoppingFloor_g07_c03,MoppingFloor,MoppingFloor,0.9238510131835938,4,108
v_MoppingFloor_g07_c04,MoppingFloor,MoppingFloor,1.3863000869750977,7,204
v_MoppingFloor_g07_c05,MoppingFloor,MoppingFloor,1.148507833480835,5,126
v_Nunchucks_g01_c01,Nunchucks,JumpingJack,1.6267359256744385,9,265
v_Nunchucks_g01_c02,Nunchucks,JumpingJack,1.618201732635498,9,261
v_Nunchucks_g01_c03,Nunchucks,JumpingJack,1.3677661418914795,8,235
v_Nunchucks_g01_c04,Nunchucks,JumpingJack,1.3721611499786377,8,230
v_Nunchucks_g02_c01,Nunchucks,Archery,1.5845370292663574,10,292
v_Nunchucks_g02_c02,Nunchucks,Archery,1.3396971225738525,8,236
v_Nunchucks_g02_c03,Nunchucks,GolfSwing,1.650629997253418,10,277
v_Nunchucks_g02_c04,Nunchucks,HighJump,1.5814030170440674,9,245
v_Nunchucks_g02_c05,Nunchucks,Archery,1.5793471336364746,10,292
v_Nunchucks_g02_c06,Nunchucks,Archery,1.5784339904785156,10,297
v_Nunchucks_g03_c01,Nunchucks,BaseballPitch,1.6214559078216553,9,252
v_Nunchucks_g03_c02,Nunchucks,BaseballPitch,1.6144208908081055,9,251
v_Nunchucks_g03_c03,Nunchucks,HammerThrow,1.6190829277038574,9,251
v_Nunchucks_g03_c04,Nunchucks,BaseballPitch,1.6224958896636963,9,250
v_Nunchucks_g03_c05,Nunchucks,JumpingJack,1.6143088340759277,9,252
v_Nunchucks_g03_c06,Nunchucks,BaseballPitch,1.6115267276763916,9,251
v_Nunchucks_g03_c07,Nunchucks,FrisbeeCatch,1.6784660816192627,9,244
v_Nunchucks_g04_c01,Nunchucks,BoxingPunchingBag,1.7281970977783203,9,261
v_Nunchucks_g04_c02,Nunchucks,BoxingPunchingBag,1.728234052658081,9,261
v_Nunchucks_g04_c03,Nunchucks,BaseballPitch,1.624459981918335,9,258
v_Nunchucks_g04_c04,Nunchucks,BoxingPunchingBag,1.7234821319580078,9,258
v_Nunchucks_g04_c05,Nunchucks,BoxingPunchingBag,1.7291719913482666,9,268
v_Nunchucks_g04_c06,Nunchucks,Nunchucks,1.6280078887939453,9,251
v_Nunchucks_g05_c01,Nunchucks,BoxingPunchingBag,1.4786009788513184,8,226
v_Nunchucks_g05_c02,Nunchucks,JumpingJack,1.3792831897735596,7,209
v_Nunchucks_g05_c03,Nunchucks,JumpingJack,1.378791093826294,7,205
v_Nunchucks_g05_c04,Nunchucks,JumpingJack,1.3717679977416992,8,216
v_Nunchucks_g06_c01,Nunchucks,TaiChi,1.8737897872924805,11,318
v_Nunchucks_g06_c02,Nunchucks,MilitaryParade,1.3901619911193848,8,220
v_Nunchucks_g06_c03,Nunchucks,BoxingPunchingBag,1.4805030822753906,7,210
v_Nunchucks_g06_c04,Nunchucks,TaiChi,1.3376820087432861,8,212
v_Nunchucks_g07_c01,Nunchucks,GolfSwing,1.6712260246276855,9,255
v_Nunchucks_g07_c02,Nunchucks,BaseballPitch,1.6196179389953613,9,255
v_Nunchucks_g07_c03,Nunchucks,BaseballPitch,1.1654462814331055,6,151
v_Nunchucks_g07_c04,Nunchucks,BaseballPitch,1.6230378150939941,9,247
v_ParallelBars_g01_c01,ParallelBars,Parallel Bars,0.9095048904418945,4,107
v_ParallelBars_g01_c02,ParallelBars,Parallel Bars,1.1165099143981934,5,124
v_ParallelBars_g01_c03,ParallelBars,Parallel Bars,1.1135611534118652,5,142
v_ParallelBars_g01_c04,ParallelBars,Uneven Bars,1.3848860263824463,7,198
v_ParallelBars_g02_c01,ParallelBars,Uneven Bars,0.9330008029937744,4,109
v_ParallelBars_g02_c02,ParallelBars,Uneven Bars,1.1562249660491943,6,157
v_ParallelBars_g02_c03,ParallelBars,Parallel Bars,1.1065154075622559,5,133
v_ParallelBars_g02_c04,ParallelBars,Parallel Bars,1.333240032196045,7,192
v_ParallelBars_g03_c01,ParallelBars,Uneven Bars,0.9375689029693604,4,115
v_ParallelBars_g03_c02,ParallelBars,Uneven Bars,0.9259738922119141,4,103
v_ParallelBars_g03_c03,ParallelBars,Parallel Bars,1.104180097579956,5,148
v_ParallelBars_g03_c04,ParallelBars,Parallel Bars,1.110257863998413,6,158
v_ParallelBars_g04_c01,ParallelBars,Uneven Bars,1.1485168933868408,5,136
v_ParallelBars_g04_c02,ParallelBars,Parallel Bars,0.8974478244781494,4,111
v_ParallelBars_g04_c03,ParallelBars,Uneven Bars,1.1459589004516602,5,148
v_ParallelBars_g04_c04,ParallelBars,Parallel Bars,1.1167657375335693,6,173
v_ParallelBars_g04_c05,ParallelBars,Parallel Bars,1.1115550994873047,6,160
v_ParallelBars_g04_c06,ParallelBars,Uneven Bars,1.3885929584503174,8,222
v_ParallelBars_g04_c07,ParallelBars,Parallel Bars,1.1198489665985107,5,148
v_ParallelBars_g05_c01,ParallelBars,HighJump,1.3366940021514893,7,183
v_ParallelBars_g05_c02,ParallelBars,HighJump,0.8982510566711426,4,116
v_ParallelBars_g05_c03,ParallelBars,Parallel Bars,1.1215002536773682,6,166
v_ParallelBars_g05_c04,ParallelBars,FloorGymnastics,1.2192721366882324,6,158
v_ParallelBars_g05_c05,ParallelBars,Parallel Bars,1.1159260272979736,5,125
v_ParallelBars_g06_c01,ParallelBars,Uneven Bars,1.1483538150787354,5,149
v_ParallelBars_g06_c02,ParallelBars,Parallel Bars,1.1076371669769287,5,126
v_ParallelBars_g06_c03,ParallelBars,Uneven Bars,1.1400110721588135,6,151
v_ParallelBars_g06_c04,ParallelBars,Uneven Bars,1.145089864730835,5,128
v_ParallelBars_g06_c05,ParallelBars,Uneven Bars,0.9305191040039062,4,103
v_ParallelBars_g06_c06,ParallelBars,Parallel Bars,1.1112220287322998,5,125
v_ParallelBars_g06_c07,ParallelBars,Uneven Bars,0.9306361675262451,4,113
v_ParallelBars_g07_c01,ParallelBars,Uneven Bars,1.1396100521087646,5,128
v_ParallelBars_g07_c02,ParallelBars,Parallel Bars,1.1117608547210693,5,128
v_ParallelBars_g07_c03,ParallelBars,Parallel Bars,1.116258144378662,5,128
v_ParallelBars_g07_c04,ParallelBars,Uneven Bars,1.3961181640625,7,196
v_ParallelBars_g07_c05,ParallelBars,Uneven Bars,0.9378752708435059,4,108
v_ParallelBars_g07_c06,ParallelBars,Uneven Bars,1.15342116355896,5,138
v_PizzaTossing_g01_c01,PizzaTossing,PizzaTossing,1.1814970970153809,5,144
v_PizzaTossing_g01_c02,PizzaTossing,PizzaTossing,0.960395097732544,3,83
v_PizzaTossing_g01_c03,PizzaTossing,PizzaTossing,1.1821539402008057,5,133
v_PizzaTossing_g01_c04,PizzaTossing,PizzaTossing,1.187279224395752,5,133
v_PizzaTossing_g02_c01,PizzaTossing,HandstandPushups,0.9637880325317383,4,118
v_PizzaTossing_g02_c02,PizzaTossing,BoxingPunchingBag,1.0189969539642334,4,107
v_PizzaTossing_g02_c03,PizzaTossing,PizzaTossing,0.9677102565765381,4,112
v_PizzaTossing_g02_c04,PizzaTossing,PizzaTossing,0.960791826248169,4,97
v_PizzaTossing_g02_c05,PizzaTossing,BlowDryHair,0.9578368663787842,3,78
v_PizzaTossing_g03_c01,PizzaTossing,PizzaTossing,0.9531497955322266,4,102
v_PizzaTossing_g03_c02,PizzaTossing,PizzaTossing,0.9545168876647949,4,98
v_PizzaTossing_g03_c03,PizzaTossing,FrisbeeCatch,0.9476931095123291,4,107
v_PizzaTossing_g03_c04,PizzaTossing,PizzaTossing,0.7308170795440674,2,36
v_PizzaTossing_g04_c01,PizzaTossing,BoxingPunchingBag,1.0267808437347412,4,104
v_PizzaTossing_g04_c02,PizzaTossing,JumpingJack,0.9257481098175049,4,115
v_PizzaTossing_g04_c03,PizzaTossing,PizzaTossing,0.9546151161193848,4,109
v_PizzaTossing_g04_c04,PizzaTossing,Basketball,0.893230676651001,4,120
v_PizzaTossing_g04_c05,PizzaTossing,JumpingJack,1.1474838256835938,5,126
v_PizzaTossing_g04_c06,PizzaTossing,JumpingJack,0.9289588928222656,4,120
v_PizzaTossing_g04_c07,PizzaTossing,FrisbeeCatch,1.1787359714508057,5,137
v_PizzaTossing_g05_c01,PizzaTossing,PizzaTossing,1.176969051361084,5,124
v_PizzaTossing_g05_c02,PizzaTossing,PizzaTossing,1.4246289730072021,7,187
v_PizzaTossing_g05_c03,PizzaTossing,PizzaTossing,1.187237024307251,5,145
v_PizzaTossing_g05_c04,PizzaTossing,PizzaTossing,0.967383861541748,4,112
v_PizzaTossing_g06_c01,PizzaTossing,FrisbeeCatch,0.9590790271759033,4,106
v_PizzaTossing_g06_c02,PizzaTossing,PlayingDhol,0.920813798904419,4,98
v_PizzaTossing_g06_c03,PizzaTossing,BlowDryHair,0.966296911239624,4,98
v_PizzaTossing_g06_c04,PizzaTossing,Archery,0.8873860836029053,3,63
v_PizzaTossing_g06_c05,PizzaTossing,MoppingFloor,0.9219059944152832,4,116
v_PizzaTossing_g07_c01,PizzaTossing,BoxingPunchingBag,1.0287690162658691,4,112
v_PizzaTossing_g07_c02,PizzaTossing,Fencing,1.1096391677856445,5,134
v_PizzaTossing_g07_c03,PizzaTossing,BoxingPunchingBag,1.0298800468444824,4,116
v_PizzaTossing_g07_c04,PizzaTossing,BoxingPunchingBag,1.2502639293670654,6,171
v_PlayingCello_g01_c01,PlayingCello,PlayingCello,1.3938698768615723,8,223
v_PlayingCello_g01_c02,PlayingCello,PlayingCello,1.3700251579284668,8,211
v_PlayingCello_g01_c03,PlayingCello,PlayingCello,1.1551620960235596,6,162
v_PlayingCello_g01_c04,PlayingCello,PlayingCello,1.1401219367980957,5,143
v_PlayingCello_g01_c05,PlayingCello,PlayingCello,1.1507961750030518,6,164
v_PlayingCello_g01_c06,PlayingCello,PlayingCello,1.149017095565796,6,162
v_PlayingCello_g01_c07,PlayingCello,PlayingCello,1.1432130336761475,5,144
v_PlayingCello_g02_c01,PlayingCello,PlayingCello,1.143155813217163,6,157
v_PlayingCello_g02_c02,PlayingCello,PlayingCello,1.3702538013458252,7,194
v_PlayingCello_g02_c03,PlayingCello,Playing Cello,1.1372802257537842,6,166
v_PlayingCello_g02_c04,PlayingCello,PlayingCello,1.1423499584197998,6,162
v_PlayingCello_g02_c05,PlayingCello,PlayingCello,1.3723299503326416,8,236
v_PlayingCello_g02_c06,PlayingCello,PlayingCello,1.14078688621521,6,176
v_PlayingCello_g02_c07,PlayingCello,Playing Cello,1.368711233139038,8,228
v_PlayingCello_g03_c01,PlayingCello,PlayingCello,1.1505961418151855,6,171
v_PlayingCello_g03_c02,PlayingCello,PlayingCello,0.9372680187225342,4,105
v_PlayingCello_g03_c03,PlayingCello,Playing Cello,1.141489028930664,6,159
v_PlayingCello_g03_c04,PlayingCello,PlayingCello,1.387864112854004,7,189
v_PlayingCello_g04_c01,PlayingCello,PlayingCello,1.3747541904449463,7,207
v_PlayingCello_g04_c02,PlayingCello,PlayingCello,1.3792920112609863,8,212
v_PlayingCello_g04_c03,PlayingCello,PlayingCello,1.1550500392913818,5,138
v_PlayingCello_g04_c04,PlayingCello,PlayingCello,1.1421639919281006,5,143
v_PlayingCello_g04_c05,PlayingCello,PlayingCello,1.1424157619476318,5,125
v_PlayingCello_g04_c06,PlayingCello,PlayingCello,1.148310899734497,5,129
v_PlayingCello_g04_c07,PlayingCello,PlayingCello,1.1447458267211914,5,129
v_PlayingCello_g05_c01,PlayingCello,PlayingCello,1.1469178199768066,6,175
v_PlayingCello_g05_c02,PlayingCello,PlayingCello,1.372586965560913,7,198
v_PlayingCello_g05_c03,PlayingCello,Playing Cello,1.1495640277862549,6,173
v_PlayingCello_g05_c04,PlayingCello,PlayingCello,1.3726482391357422,7,186
v_PlayingCello_g05_c05,PlayingCello,PlayingCello,1.3747398853302002,7,181
v_PlayingCello_g05_c06,PlayingCello,PlayingCello,1.1474571228027344,6,161
v_PlayingCello_g05_c07,PlayingCello,PlayingCello,1.14296293258667,5,143
v_PlayingCello_g06_c01,PlayingCello,PlayingCello,1.636988878250122,9,253
v_PlayingCello_g06_c02,PlayingCello,PlayingCello,1.3868098258972168,8,225
v_PlayingCello_g06_c03,PlayingCello,PlayingCello,1.6238672733306885,10,284
v_PlayingCello_g06_c04,PlayingCello,PlayingCello,1.6191928386688232,9,267
v_PlayingCello_g06_c05,PlayingCello,PlayingCello,1.1591029167175293,6,167
v_PlayingCello_g06_c06,PlayingCello,PlayingCello,1.3730769157409668,8,216
v_PlayingCello_g06_c07,PlayingCello,PlayingCello,1.3775453567504883,8,214
v_PlayingCello_g07_c01,PlayingCello,PlayingCello,2.1578569412231445,14,414
v_PlayingCello_g07_c02,PlayingCello,PlayingCello,1.924104928970337,11,326
v_PlayingCello_g07_c03,PlayingCello,PlayingCello,1.6287720203399658,10,282
v_PlayingCello_g07_c04,PlayingCello,PlayingCello,1.8895926475524902,11,307
v_PlayingCello_g07_c05,PlayingCello,PlayingCello,1.6159849166870117,10,272
v_PlayingDaf_g01_c01,PlayingDaf,PlayingDhol,1.154716968536377,5,122
v_PlayingDaf_g01_c02,PlayingDaf,WritingOnBoard,1.1462178230285645,6,180
v_PlayingDaf_g01_c03,PlayingDaf,PlayingDhol,1.3874311447143555,7,190
v_PlayingDaf_g01_c04,PlayingDaf,PlayingDhol,1.3730881214141846,7,187
v_PlayingDaf_g02_c01,PlayingDaf,PlayingDhol,1.896475076675415,12,359
v_PlayingDaf_g02_c02,PlayingDaf,PlayingDhol,2.149143934249878,13,364
v_PlayingDaf_g02_c03,PlayingDaf,PlayingDhol,1.8947498798370361,11,324
v_PlayingDaf_g02_c04,PlayingDaf,PlayingDaf,1.8857600688934326,11,320
v_PlayingDaf_g02_c05,PlayingDaf,PlayingDaf,1.8863849639892578,11,325
v_PlayingDaf_g02_c06,PlayingDaf,PlayingDaf,2.121454954147339,13,363
v_PlayingDaf_g02_c07,PlayingDaf,PlayingDhol,1.895322322845459,12,334
v_PlayingDaf_g03_c01,PlayingDaf,PlayingDaf,1.3862581253051758,7,187
v_PlayingDaf_g03_c02,PlayingDaf,PlayingDaf,1.160552978515625,6,171
v_PlayingDaf_g03_c03,PlayingDaf,PlayingDaf,1.3804309368133545,7,181
v_PlayingDaf_g03_c04,PlayingDaf,PlayingDaf,1.3707120418548584,8,211
v_PlayingDaf_g04_c01,PlayingDaf,PlayingDhol,1.9036478996276855,11,327
v_PlayingDaf_g04_c02,PlayingDaf,PlayingDaf,1.9012672901153564,12,346
v_PlayingDaf_g04_c03,PlayingDaf,PlayingDhol,1.8890337944030762,11,305
v_PlayingDaf_g04_c04,PlayingDaf,PlayingDaf,1.8998048305511475,11,305
v_PlayingDaf_g04_c05,PlayingDaf,FrisbeeCatch,1.9391579627990723,11,320
v_PlayingDaf_g04_c06,PlayingDaf,FrisbeeCatch,1.92824387550354,12,340
v_PlayingDaf_g04_c07,PlayingDaf,PlayingDaf,2.1363611221313477,13,371
v_PlayingDaf_g05_c01,PlayingDaf,PlayingTabla,1.8495759963989258,11,301
v_PlayingDaf_g05_c02,PlayingDaf,PlayingTabla,1.8650970458984375,12,334
v_PlayingDaf_g05_c03,PlayingDaf,PlayingTabla,1.851881980895996,12,348
v_PlayingDaf_g05_c04,PlayingDaf,PlayingTabla,2.0957818031311035,14,393
v_PlayingDaf_g05_c05,PlayingDaf,PlayingDaf,2.1197926998138428,14,403
v_PlayingDaf_g05_c06,PlayingDaf,PlayingDaf,2.1253881454467773,13,386
v_PlayingDaf_g05_c07,PlayingDaf,PlayingDaf,2.1261980533599854,13,377
v_PlayingDaf_g06_c01,PlayingDaf,PlayingDhol,1.6284101009368896,10,299
v_PlayingDaf_g06_c02,PlayingDaf,PlayingDaf,1.614645004272461,10,299
v_PlayingDaf_g06_c03,PlayingDaf,PlayingDhol,1.9047749042510986,11,319
v_PlayingDaf_g06_c04,PlayingDaf,PlayingDaf,1.903224229812622,11,318
v_PlayingDaf_g06_c05,PlayingDaf,PlayingDhol,1.8941969871520996,11,301
v_PlayingDaf_g06_c06,PlayingDaf,PlayingDhol,1.8932280540466309,11,311
v_PlayingDaf_g06_c07,PlayingDaf,PlayingDhol,1.3821280002593994,8,220
v_PlayingDaf_g07_c01,PlayingDaf,PlayingDaf,1.6294798851013184,9,249
v_PlayingDaf_g07_c02,PlayingDaf,PlayingDaf,1.6169910430908203,9,249
v_PlayingDaf_g07_c03,PlayingDaf,PlayingDaf,1.620309829711914,9,249
v_PlayingDaf_g07_c04,PlayingDaf,PlayingDaf,1.6185338497161865,9,249
v_PlayingDaf_g07_c05,PlayingDaf,PlayingDaf,1.6426801681518555,9,249
v_PlayingDhol_g01_c01,PlayingDhol,PlayingDhol,1.6216139793395996,9,252
v_PlayingDhol_g01_c02,PlayingDhol,PlayingTabla,1.3441200256347656,8,240
v_PlayingDhol_g01_c03,PlayingDhol,PlayingDhol,1.6195077896118164,10,271
v_PlayingDhol_g01_c04,PlayingDhol,PlayingTabla,1.3401660919189453,8,239
v_PlayingDhol_g01_c05,PlayingDhol,PlayingTabla,1.5866518020629883,9,246
v_PlayingDhol_g01_c06,PlayingDhol,PlayingDhol,1.3740348815917969,7,195
v_PlayingDhol_g01_c07,PlayingDhol,PlayingDhol,1.1583349704742432,5,138
v_PlayingDhol_g02_c01,PlayingDhol,PlayingDhol,1.6206870079040527,9,267
v_PlayingDhol_g02_c02,PlayingDhol,Drumming,1.8996198177337646,11,305
v_PlayingDhol_g02_c03,PlayingDhol,PlayingDhol,1.6333448886871338,9,267
v_PlayingDhol_g02_c04,PlayingDhol,PlayingDhol,1.6251041889190674,10,275
v_PlayingDhol_g02_c05,PlayingDhol,PlayingDhol,1.610853910446167,9,267
v_PlayingDhol_g02_c06,PlayingDhol,PlayingDhol,1.6269500255584717,10,289
v_PlayingDhol_g02_c07,PlayingDhol,PlayingDhol,1.6204588413238525,10,282
v_PlayingDhol_g03_c01,PlayingDhol,PlayingDhol,1.8880691528320312,12,357
v_PlayingDhol_g03_c02,PlayingDhol,PlayingDhol,2.1415581703186035,13,381
v_PlayingDhol_g03_c03,PlayingDhol,PlayingDhol,2.1274971961975098,14,407
v_PlayingDhol_g03_c04,PlayingDhol,PlayingDhol,2.12090802192688,14,391
v_PlayingDhol_g03_c05,PlayingDhol,PlayingDhol,2.1199309825897217,14,409
v_PlayingDhol_g03_c06,PlayingDhol,PlayingDhol,2.12530517578125,14,416
v_PlayingDhol_g03_c07,PlayingDhol,PlayingDhol,2.1272950172424316,14,405
v_PlayingDhol_g04_c01,PlayingDhol,PlayingDhol,2.4558589458465576,15,437
v_PlayingDhol_g04_c02,PlayingDhol,PlayingDhol,2.3873720169067383,16,454
v_PlayingDhol_g04_c03,PlayingDhol,PlayingDhol,2.3990159034729004,16,452
v_PlayingDhol_g04_c04,PlayingDhol,PlayingDhol,2.1262872219085693,14,411
v_PlayingDhol_g04_c05,PlayingDhol,PlayingDhol,2.4075489044189453,15,425
v_PlayingDhol_g04_c06,PlayingDhol,PlayingDhol,2.396406888961792,15,448
v_PlayingDhol_g04_c07,PlayingDhol,PlayingDhol,2.3942179679870605,15,443
v_PlayingDhol_g05_c01,PlayingDhol,PlayingDhol,1.6443469524383545,10,284
v_PlayingDhol_g05_c02,PlayingDhol,PlayingDhol,1.6203529834747314,9,268
v_PlayingDhol_g05_c03,PlayingDhol,PlayingDhol,1.4020791053771973,8,216
v_PlayingDhol_g05_c04,PlayingDhol,PlayingDhol,1.62190580368042,10,297
v_PlayingDhol_g05_c05,PlayingDhol,PlayingDhol,1.9058778285980225,11,303
v_PlayingDhol_g05_c06,PlayingDhol,PlayingDhol,1.6304008960723877,10,295
v_PlayingDhol_g05_c07,PlayingDhol,PlayingDhol,1.6168477535247803,10,272
v_PlayingDhol_g06_c01,PlayingDhol,PlayingTabla,2.105774164199829,13,377
v_PlayingDhol_g06_c02,PlayingDhol,PlayingTabla,2.0870893001556396,13,368
v_PlayingDhol_g06_c03,PlayingDhol,PlayingDhol,2.127721071243286,13,365
v_PlayingDhol_g06_c04,PlayingDhol,PlayingDhol,2.1324589252471924,13,372
v_PlayingDhol_g06_c05,PlayingDhol,PlayingDhol,2.128337860107422,13,386
v_PlayingDhol_g06_c06,PlayingDhol,PlayingTabla,2.081943988800049,13,364
v_PlayingDhol_g06_c07,PlayingDhol,PlayingTabla,1.8619801998138428,12,357
v_PlayingDhol_g07_c01,PlayingDhol,PlayingDaf,1.634843111038208,9,258
v_PlayingDhol_g07_c02,PlayingDhol,PlayingDaf,1.621433973312378,9,255
v_PlayingDhol_g07_c03,PlayingDhol,PlayingTabla,1.5801680088043213,9,262
v_PlayingDhol_g07_c04,PlayingDhol,PlayingTabla,1.5804648399353027,9,254
v_PlayingDhol_g07_c05,PlayingDhol,PlayingDhol,1.6236131191253662,10,277
v_PlayingDhol_g07_c06,PlayingDhol,PlayingTabla,1.5965831279754639,9,251
v_PlayingDhol_g07_c07,PlayingDhol,PlayingTabla,1.5836970806121826,9,270
v_PlayingFlute_g01_c01,PlayingFlute,PlayingFlute,1.613189935684204,9,253
v_PlayingFlute_g01_c02,PlayingFlute,PlayingFlute,1.8969650268554688,11,301
v_PlayingFlute_g01_c03,PlayingFlute,PlayingFlute,1.8921501636505127,11,303
v_PlayingFlute_g01_c04,PlayingFlute,PlayingFlute,1.8844139575958252,12,350
